Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State,Outage_status
elan_mizrahi,1.1080319379297075e+17,"Great weekend at cuse. Scary experience driving back, windshield wipers stopped working in the middle of a storm. Stranded in Johnson city.",2:55 PM - 5 Sep 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
dkzelda,1.1043428453962547e+17,"The storm held out for the wedding ceremony, but its supposed to hit for the carnival reception...no more carnival ):",2:29 PM - 4 Sep 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
topix_ny,1.1022790610978406e+17,"'Storm,' a 10-week-old, male Lab/pit bull mix, is available for a fee ... - http://bit.ly/q9EsgZ  #Endicott #NewYork",12:49 AM - 4 Sep 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
topix_ny,1.0889024021897216e+17,Some may be without power until next week - http://bit.ly/nZBbGk  #Binghamton #NewYork,8:13 AM - 31 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
isixtyfive,1.0831097568126976e+17,24 hour rainfall ending at 7 am EDT was 0.70 inches.  Storm total or 48 hours was 2.85 inches. #wxreport,5:52 PM - 29 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
isixtyfive,1.0813417316797645e+17,#wxreport 24 hour rainfall ending at 7 am EDT was 0.70 inches.  Storm total or 48 hours was 2.85 inches.,6:09 AM - 29 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
conorfoley,1.076895396776018e+17,'Storm of the century' the one time there was no 'save your work reminder' from the Helpdesk. @tee_tuhm @Erin_Nissley @hjs470 @rogerdupuis2,12:42 AM - 28 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA,0
jinvest73,1.0755946570384998e+17,Better keep the power on in Ocean City #Irene!!!,4:05 PM - 27 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
topix_ny,1.0584309027060122e+17,Power Outages - http://bit.ly/q8SET1  #Binghamton #NewYork,10:25 PM - 22 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
topix_ny,1.0473175513052365e+17,Power Outages - http://bit.ly/qqxGqW  #Binghamton #NewYork,8:49 PM - 19 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
GetPowerplaJobs,1.0270319796513587e+17,"Heavy Equipment Operator w/Class A - #Owego , NY (http://tinyurl.com/3mpmbm4 ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",6:28 AM - 14 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
musaphir,1.00991241424085e+17,It's a bit scary that US economy is loosibg it's power. Saw recent stochastic shuffles in Indian sensex as well. Fingers crossed,1:06 PM - 9 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
GetPowerplaJobs,9.78491406623703e+16,"Heavy Equipment Operator w/Class A - #Binghamton , NY (http://tinyurl.com/3fxmsp8) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",9:00 PM - 31 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
Apple,1.0824608898639136e+18,Furniture shopping without leaving your home: the new iPad Pro and Augmented Reality help you create the perfect space.,9:16 PM - 7 Jan 2019,"Like
    
      
    4
  
  
    
      
      
      Liked
    
      
    4","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
BeABearcat,9.59788909835223e+16,No power = Summer Shandy in my favorite spot :-) (@ The Beer Garden) [pic]: http://4sq.com/nQJQbJ,5:08 PM - 26 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
Kenoswiz7,9.454249506884813e+16,'A man's wife has more power over him than the state has',6:01 PM - 22 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
Kenoswiz7,9.453717786998374e+16,'Nature has given women so much power that the law has very wisely given them little.',5:39 PM - 22 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
Kenoswiz7,9.425370041930547e+16,"The power of philosophy floats through my head, light like a feather, heavy as lead",10:53 PM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
andsentences,9.404646514347622e+16,Power out on front st. Great. People crashing into each other etc etc. mayhem,9:09 AM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13905,9.392636202019226e+16,Storm rips trees down and leaves many without power http://bit.ly/oRqhAq via http://outside.in/13905,1:12 AM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13904,9.392636169722266e+16,Storm rips trees down and leaves many without power http://bit.ly/n26eHf via http://outside.in/13904,1:12 AM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13903,9.392635774619648e+16,Storm rips trees down and leaves many without power http://bit.ly/qtMydy via http://outside.in/13903,1:12 AM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13901,9.392635652564582e+16,Storm rips trees down and leaves many without power http://bit.ly/qgrsEL via http://outside.in/13901,1:12 AM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13850,9.3926351693824e+16,Storm rips trees down and leaves many without power http://bit.ly/p8xJZ6 via http://outside.in/13850,1:12 AM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13790,9.392634926531789e+16,Storm rips trees down and leaves many without power http://bit.ly/oO8dVt via http://outside.in/13790,1:12 AM - 21 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
topix_ny,9.359994727394509e+16,Damaging storm a prelude to heat wave in Southern Tier - http://bit.ly/piSOJZ #JohnsonCity #NewYork,3:35 AM - 20 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
topix_ny,9.347465730655437e+16,Monday's storm causes some damage in Broome County area - http://bit.ly/mTa0mh #JohnsonCity #NewYork,7:17 PM - 19 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
topix_ny,9.334648101208474e+16,Storm leaves residents without power - http://bit.ly/o1Fr39 #Binghamton #NewYork,10:48 AM - 19 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
wickedwxbot,9.315084559988326e+16,"damaging #wind - 3 NNW JOHNSON CITY, #NY -- TREES AND POWER LINES DOWN ALONG AIRPORT ROAD (BGM) http://goo.gl/9XJMa",9:51 PM - 18 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
wickedwxbot,9.31460671803392e+16,"damaging #wind - 3 NNW JOHNSON CITY, #NY -- TREES AND POWER LINES DOWN ALONG AIRPORT ROAD (BGM) http://goo.gl/M3S4r",9:32 PM - 18 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
wickedwxbot,9.314606169417728e+16,"damaging #wind - NANTICOKE, #NY -- NUMEROUS TREES AND POWER LINES DOWN NEAR EAST MAINE ROAD (BGM) http://goo.gl/2HSoz",9:32 PM - 18 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
wickedwxbot,9.314103265657242e+16,"damaging #wind - 7 NNW BINGHAMTON, #NY -- POWER LINES DOWN EAST MAINE ROAD NEAR COMMERICAL DRIVE (BGM) http://goo.gl/NprUF",9:12 PM - 18 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
MrScappy,9.261407406353203e+16,Power failure (@ WMRV Tower Site) http://4sq.com/rayHWy,10:18 AM - 17 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
511nyBinghamton,9.127321970055578e+16,"Reduced to one lane on NY 434 west from Vestal Pkwy Ramp; Pennsylvania Ave to Vestal Ave due to storm damage until 8:00PM, 07/13/11.",5:30 PM - 13 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
Apple,1.0762616420386406e+18,"The new iPad Pro. Now with an all-screen design, Face ID, USB-C, and redesigned Apple Pencil.",6:42 PM - 21 Dec 2018,"Like
    
      
    45
  
  
    
      
      
      Liked
    
      
    45","Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",MA,1
monty1041,9.111675022514995e+16,"@cspanwj can any military power control the 20,000 villages in Afghanistan spread over area the size of CA and NJ without tribal help",7:08 AM - 13 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
BinghamtonNY,8.869168143571354e+16,the nws storm prediction center has issued a severe thunderstorm watch until 9:00pm edt for ct: ma: me: nh: ny: pa: vt:.… http://j.mp/oBD1uc,2:31 PM - 6 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13905,8.595546363987558e+16,"Another Stormy Night in the Southern Tier, Many Without Power http://bit.ly/l8bd4f via http://outside.in/13905",1:19 AM - 29 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13904,8.595546181115494e+16,"Another Stormy Night in the Southern Tier, Many Without Power http://bit.ly/lcZX1z via http://outside.in/13904",1:19 AM - 29 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13903,8.595545988596531e+16,"Another Stormy Night in the Southern Tier, Many Without Power http://bit.ly/mlih6v via http://outside.in/13903",1:19 AM - 29 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13901,8.595545931553587e+16,"Another Stormy Night in the Southern Tier, Many Without Power http://bit.ly/lBPRWM via http://outside.in/13901",1:19 AM - 29 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13850,8.595545760007782e+16,"Another Stormy Night in the Southern Tier, Many Without Power http://bit.ly/kDxUNC via http://outside.in/13850",1:19 AM - 29 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13790,8.595545424881664e+16,"Another Stormy Night in the Southern Tier, Many Without Power http://bit.ly/iKnnWL via http://outside.in/13790",1:19 AM - 29 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
511NY,8.401412653960397e+16,"Closed, storm damage on NY 206 in both directions from Broome-Chenango Cnty Line to NY 12 until 12:00AM, 06/24/11.  Rd washed out.",4:45 PM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13904,8.377996596281344e+16,B-Mets storm back in 6th for win http://bit.ly/lFWWae via http://outside.in/13904,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13905,8.377995872345702e+16,B-Mets storm back in 6th for win http://bit.ly/jgIcNU via http://outside.in/13905,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13903,8.377995572033946e+16,B-Mets storm back in 6th for win http://bit.ly/kn35KI via http://outside.in/13903,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13901,8.377995258300006e+16,B-Mets storm back in 6th for win http://bit.ly/lMbabR via http://outside.in/13901,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13850,8.377994955050189e+16,B-Mets storm back in 6th for win http://bit.ly/kK39kp via http://outside.in/13850,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13790,8.377993760094208e+16,B-Mets storm back in 6th for win http://bit.ly/kKJ9RB via http://outside.in/13790,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
GetPowerplaJobs,8.374876993762509e+16,"Heavy Equipment Operator - #Binghamton , NY (http://tinyurl.com/69n4kgj) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",11:10 PM - 22 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,1
13905,7.618468871630029e+16,DMV still affected by power problems http://bit.ly/kiP8IU via http://outside.in/13905,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13904,7.618468601516442e+16,DMV still affected by power problems http://bit.ly/kVeDhY via http://outside.in/13904,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13903,7.618468424515584e+16,DMV still affected by power problems http://bit.ly/l5q7vY via http://outside.in/13903,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
13850,7.61846829491282e+16,DMV still affected by power problems http://bit.ly/mxMfOx via http://outside.in/13850,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
JimmyKimmelLive,1.0826846925187276e+18,.@IamGuillermo’s amazing New Year’s resolution brought to life thanks to @ChevyTrucks… #adpic.twitter.com/TMGdujVGjn,12:05 PM - 8 Jan 2019,"Like
    
      
    1.1K
  
  
    
      
      
      Liked
    
      
    1.1K","Retweet
    
      
    86
  
  
    
      
      Retweeted
    
      
    86",MA,1
13901,7.618468244160512e+16,DMV still affected by power problems http://bit.ly/mvZ7h2 via http://outside.in/13901,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA,0
